ord__Education,onehot__Gender_Female,onehot__Gender_Male,onehot__Interest_Arts,onehot__Interest_Others,onehot__Interest_Sports,onehot__Interest_Technology,onehot__Interest_Unknown,minmax__Age,std__Introversion Score,std__Sensing Score,std__Thinking Score,std__Judging Score,True_Label,Predicted_Label
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,0.9986755504684617,-1.175295693659647,0.11501435523922611,-0.30714111970093166,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051282051282051266,-1.524806231751203,0.6768166683775414,-0.46351563077454494,0.46888588073942783,8,8
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25641025641025644,-1.3452826187533082,1.8550473726352656,0.3059417578445625,-0.8085475214125569,15,15
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,0.07086692299237472,0.2511699925676844,1.689011713568783,-0.3805294433504032,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,1.3541890650921506,-0.6439394425865753,-0.2588545375266965,-1.0193574410651356,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.19363310916257562,0.18996770124451948,-0.507339408003893,0.30231815799814016,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,-0.4641909708076933,0.44233386881986636,1.4478787329864933,1.4603461167453753,10,2
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.49690808500991224,-0.6462706578690943,0.5378346392988047,0.28710099807829703,3,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,0.8549978225644399,0.004795879836150641,0.6353459216230989,0.09579256538169749,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,-0.8991904946102843,0.9730354736332166,-1.3093813981600402,-2.4133903332999984,13,13
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,0.3472889858283659,0.7490407069362569,-0.2764443325297323,0.49033804963620936,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,-0.9317380183548805,1.6535979124531905,1.2893800247338087,0.14496955155727473,11,11
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.399099387094477,0.09671463113079046,0.9459788604013499,0.5420011614489371,3,3
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25641025641025644,0.912724337721407,-0.2429532989404038,1.1181177149859138,-0.2505565325250578,3,3
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,1.4344053515477548,0.708720763136403,-0.9223539390317916,0.6431603910323885,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,-1.1303872817369347,0.7828105068807696,-1.0504299587042796,-0.7238356124607322,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-1.666933418328387,0.3308862554631027,0.006035233352188799,-0.5447592105373822,9,9
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25641025641025644,1.5033940575027775,-1.2186193006020674,-0.6920755630869869,0.8690244693368877,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,1.453029152618541,-0.7374920781100394,-0.7078256533142472,0.18369157068917946,1,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20512820512820512,0.642660186531399,-1.2615008845465225,-0.24345437231328418,-1.1658283030188683,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-0.8087918586378144,-0.9942399183018952,1.4986351830149496,1.3048114753257098,10,10
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-0.7832979135184296,-0.7738294463937567,0.24413322074506336,-0.34832393450283095,9,9
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,1.5113509648920616,-0.31564093798501325,0.5295819523385465,0.7698705330058855,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.7044002793965863,0.060894112861992644,1.160250765415679,1.2174381529058163,11,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.051282051282051266,-0.461889386025669,0.12865714366304984,-0.28396252342131933,-0.22931484950864725,1,9
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051282051282051266,0.5335304575659735,0.7883710982110127,-0.07556312235226224,-2.292529474299657,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,0.055181536177135414,-1.6743649405502965,-0.6082390731355473,1.7970055698723209,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.83105787980164,-1.0181962187609908,-1.2291411672618116,-1.217344607358361,1,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20512820512820512,1.4599096797563822,1.04764780907639,1.2614310634792316,0.8539512731515652,7,7
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.6500425629826138,-0.831739593351157,0.48621896745416693,0.9508495491127552,3,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-0.2123318360890352,-0.10334011373718505,-1.264265323602323,-2.122635691868722,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,0.510023143521599,0.5876080541398843,-1.3307095009842844,0.9395754312641413,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-1.564438483388737,-0.4677998595645525,0.018736471973644003,0.6177616456854139,9,9
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20512820512820512,-1.1294874140026097,1.3623511529633048,-1.3934500165860129,-0.14919072436810968,9,13
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,1.3213923472057412,-0.08389548254853878,-0.022814524967740227,-1.1462925383121036,1,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6773881590168603,-0.3687804599576797,0.3980205409439681,-1.04995797400455,3,3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48717948717948717,0.36906924602878516,0.16551518517365862,-1.555669709639418,2.0879092128135395,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.02188989103684721,-1.9097028024026184,-0.5332234652163569,0.17905805952403958,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,0.5053230651246231,0.9783038042587927,-1.6073269567332262,0.325174799088606,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10256410256410259,-1.2022936357690202,1.2601520034251688,0.7879166922649512,0.9189081124504583,10,10
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,1.1134121476246828,0.19764715708941308,-1.4116738341388921,-1.0962167994613354,1,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,0.7487995857950664,-0.6089928137194053,-0.34831407992838764,-0.8931219400904612,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,1.328227880956866,0.9779223441355422,0.6328687296933824,1.4778985396376507,7,3
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4615384615384615,1.6698695883529557,-2.7272800020555024,0.5040790015768083,1.1702284923608375,3,3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4102564102564103,0.7920728407268707,0.6976021983677344,-1.3288316855634366,0.5583520714192179,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102566,0.6297159352761046,-1.7334935653109889,-1.3685187255003628,-0.6782012684082023,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,-1.411793227409189,-1.454781862946212,-1.0666027306314356,-0.6661468443537144,9,9
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.25690765500463303,1.0443300633355261,-1.660210673677551,0.44491425895251696,5,5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,-0.21769297116776537,1.4677325073752612,0.5175874929529822,0.6595939145702034,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,-0.7342931933249228,-0.08171343018196922,0.9682735877687982,-0.7266649549019476,11,11
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358974358974359,-0.4093717206385464,-0.8594162847231203,-0.6703109201464569,0.5743001123452226,1,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,-1.5543011272585878,-1.4526818034498512,-1.3852527632913147,0.16423612994405104,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051282051282051266,-1.6309871633718391,-2.0299157436939512,1.0457005601398524,0.72033434002116,11,11
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,-1.3728981751078522,0.23010087953211025,0.5390264631083468,-2.6537336752477763,11,11
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30769230769230765,1.2580901131257045,-0.5726511651032674,-1.0200765622060335,-0.10720185024556698,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,-0.0994399677881806,-0.9035897638856433,0.47899526791086805,0.30035209149884146,3,3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.18011086593946457,-0.6779536974820003,0.7027497943400695,-0.3269638908848866,11,3
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20512820512820512,-0.9809157900357575,-1.3106552306109405,-0.7288592647902034,-0.6508248677901964,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43589743589743585,0.22160515158110244,-0.30796606342677924,-0.4047975205300208,1.6788872820522112,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-0.7123191154586489,-0.23606975187296397,1.3623896268805435,0.6785741380010719,11,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,0.4661615135327361,0.861123826218939,-0.15763612881807143,-0.3171537145004113,5,5
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.6903277351898665,0.2333826160522092,-1.5866883101243854,0.23162397737415186,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20512820512820512,-0.7377680671913175,-0.4955374136260562,0.7353621127098895,0.014970915287181,11,11
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-0.47876882810376303,0.932433033812853,0.5814401464700099,1.0838029950392387,15,15
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,1.0248928508050539,-0.31152137531443946,0.33214109402989983,1.1602683020766316,2,2
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20512820512820512,0.7313871451358722,1.1546435138449043,1.5758889251811286,-0.3324567712773001,7,7
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4985740571171835,-0.27681597117660206,-1.7002788200652028,-0.9786058039365412,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,-1.2480969034461773,-2.0375998868608862,-1.086711292813358,-1.06690013911796,9,9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-1.147737423860676,0.24825255279307223,-1.2956996765789908,-0.5002050847708678,9,9
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.6093373921233841,-0.03452017068123975,-0.19898271411770288,-0.5441056194939365,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.051282051282051266,0.7212290228272388,-1.4590936036800557,-1.4693317755295794,-0.7659357821373352,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-1.0291625447145822,-0.9605623368662058,1.3735976211359737,0.0333185938840982,11,11
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48717948717948717,0.6093858465398478,1.1049535436391962,-0.833836768944622,-1.032296496059227,5,5
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-0.08381687950839467,1.5871516163600876,-0.6689770475689173,1.197702195862303,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,-1.456108252294962,0.796120692118692,0.5986592288346123,0.14246127949292808,11,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-1.032665106818956,0.3967170412441531,1.5517129177887348,0.5058420450516763,11,11
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.358974358974359,-0.44418967989744,1.0202193754351174,1.1072353935156491,0.5720847683990447,14,14
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.358974358974359,-1.2270919139091765,0.757966681102554,0.3624494506748782,0.2502575028642508,11,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,1.173485240950391,0.2395366935651193,-1.3001655512606753,-0.03597573458777965,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,-0.051369725626473274,-0.21600177401143372,-0.9957792936702269,-2.409181836823805,1,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12820512820512825,-0.04816135105062892,1.1187671407030346,0.8790946782990052,-0.21736836592328418,3,3
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.051282051282051266,-1.192789648082646,-0.8538311007978756,0.6743989390101817,-0.27354903392554786,11,11
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,1.1462607809573033,-0.8755660726498906,-0.8887057040368175,-0.177579923127032,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12820512820512825,-0.6769266252616858,0.22140802402111961,1.0201664279412366,0.17538554494476205,11,11
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,1.5960389017813135,-1.097542924086393,-0.9630457141569944,-0.9114922715866718,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30769230769230765,0.43001105782109145,-0.08848986597636845,-0.4378706312448088,0.22029965728666068,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.405375448079063,-1.5105197293488228,-0.6749257728043344,-0.8274743592846941,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,-1.2338270777976266,2.147701402333002,-0.9847064189745992,0.4792810326237884,13,13
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02564102564102566,-1.5814805938649588,-1.5813963105395297,1.3819958214683274,-1.9004252467321192,11,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,-1.0935584641947989,0.062308703475977154,-0.4493142185788697,-1.2904338815296377,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-1.2517206015917102,-0.3117276473044231,1.6869017696734019,0.11352552378473833,11,11
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2820512820512821,-0.9950471744944117,-0.5927301650571737,0.07151278619094625,-0.4404378680477901,9,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.1927747737852194,1.1897729938821968,-0.7311666911191421,-1.208879744363478,5,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,1.3604396848159641,-0.8214662100391734,-0.04514043377206585,1.8800261348079865,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,1.4250363440215297,-1.4498250924382223,-1.1993490366273611,0.4157325453230122,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.358974358974359,1.0304651086983763,-0.32865431664038686,-1.3513100369480526,-0.24976260133445877,1,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25641025641025644,-1.0153841852901633,-2.3332798316643744,0.3180089739161745,-1.335592342832674,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,-0.5496126460033949,1.4827304829866161,1.5328481484778167,-0.6553196199140363,11,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.5330597575203264,-0.07835162695103241,-1.563589794606316,0.9668272248058996,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.31355432888040974,1.5502417530522978,-0.8469191140168029,0.912132099304774,5,5
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43589743589743585,-0.9329528397962196,-0.12630490262888083,0.7425684892327009,1.6684120716242261,10,10
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25641025641025644,0.680420021075587,0.2997698472617785,0.9512554524418508,-0.48567587496813425,3,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17948717948717946,-0.5361250130777577,1.041305937092991,-1.1341417229082091,0.014826143368270378,13,13
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1538461538461539,0.25491410187012764,1.016929032300136,-1.252388660756074,-1.389041886946398,5,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,-1.2556038769682984,-2.089321876240709,1.1499054575805272,0.7603257912350587,11,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25641025641025644,1.0120870407396556,0.4808861228182964,-0.9574157324985478,-0.30291947045658746,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.358974358974359,1.4280024465150558,0.0045289524174079,0.7656912569794532,0.22434279551362235,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.5230158491933572,0.6522404468112164,0.7545075149527052,0.9678826627246785,3,3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5641025641025641,0.6492845974679321,0.70000144565032,-1.3900200585294822,0.35365163981855635,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,0.10599983595828244,1.1684226575141539,-0.1920223244858143,0.784114337997083,1,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,1.3853210276700583,0.5998886942520174,0.5710220819488105,0.8580407300334253,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,0.09235991772375947,0.7308515407294438,1.012055789748976,0.08629097770179452,3,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7433334030251446,1.9310040031277351,-1.3059756923321924,-0.2596347545415286,1,9
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,-0.15749528077115127,0.26731585819409265,0.6931112657408092,-0.6543665543717356,3,11
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25641025641025644,-0.9513205246656976,-0.3968983817887993,-1.6688063564434623,0.6734264460304915,9,9
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.358974358974359,1.4068970871153803,-0.6526187451937596,-0.42299015664602246,-0.17173641000725906,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25641025641025644,-1.3625047027763952,-0.30515083311264474,1.509205690116439,0.8026871248473207,11,11
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2820512820512821,-1.4979313357626034,0.0023690308606454918,1.6587449321729741,0.6953263823137313,11,11
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-1.4607460321564845,0.5102745448906774,1.7113306931649137,0.44736316423133365,11,11
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,-0.19429294904556046,-0.5422806745073094,0.4552731236552473,1.4569094121605677,1,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20512820512820512,1.1884299673996854,-0.18149844709191254,-0.5480519707536807,0.5769834230356335,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,-1.6217427529165207,-1.0509761649292717,0.9970263371739968,-0.3680197138586488,11,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,-1.3822948708720568,0.4210348357591512,-0.12660366991671407,1.4589440840519008,8,8
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4102564102564103,1.2782436893448437,-0.16001549566853193,-0.8457965822892111,0.4172789012564905,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.38720850293493453,-1.9362754653891407,0.2769083755074659,0.2420278211373106,3,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,-0.26102160257552787,-0.7385362757800771,-1.1348069268949301,-1.0734984467897382,9,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,-0.18383371714890273,-0.23524284673795298,1.5219935438403323,0.5465306764734819,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,-0.6865932813461878,-0.3184070375503818,1.2850527342160245,1.0362653645760924,11,11
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,-1.4906354850550736,-1.475220178183302,1.5297300047900622,-0.7917427602985708,11,11
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,-1.1211359492221216,-2.03885275111267,-1.0491134091472274,0.8691750811051933,9,9
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25641025641025644,1.5138844386671622,1.0541075521059269,0.8671348649544158,0.83486659907822,6,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48717948717948717,-0.8131527561195446,-0.45105365079953696,-1.5641475958660143,-0.45982432229393083,9,9
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12820512820512825,-0.8878763883660175,-1.109061817887777,-1.3270820604941962,0.2246695142420446,9,9
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,-0.8937255286391319,1.1051737584177113,1.6435942184545824,-0.8107660005463013,15,15
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.612320799765647,0.8723423564822358,0.30163525495136334,1.2561267500748876,6,6
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,-1.7212854294816344,-0.2856341102366131,-1.1589275006217636,-0.8089786026433415,9,9
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.25986561863989477,1.3738768655640632,1.0479560174073286,-1.1757569020195482,7,15
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,-0.43217990667394485,0.6483999581253662,1.3262538061435603,-1.4942105464993036,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25641025641025644,-0.9780016029884424,0.20357713124662133,-0.8266581092545904,0.02199605349856006,9,9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,-0.24838884399750008,-0.1785457687966561,1.5879007075871805,0.12244200939499343,11,3
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17948717948717946,1.7246507671948816,1.4385056271367762,-1.4390684587378684,0.6348298273468115,5,5
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,0.6498106739895374,-2.248948587816765,0.690786516391383,0.9912813498024285,3,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-1.6668918859714181,-1.2991194679209752,-0.8652330112762174,0.26507908614767195,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-0.8596482297461827,1.614136973626841,1.2801780362508342,-2.731152188786486,11,11
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25641025641025644,1.5766986675528145,-0.10745623942253793,1.6428666515941062,0.08073671176258815,3,3
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,-0.5930624134523166,-0.03176294738959191,-0.7639175936528623,-0.3229427248807307,9,9
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.1307172963617078,-0.8989414286661054,0.027432628258383007,0.4603828640198427,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,-0.9319526021992195,-2.251300715906965,1.001797097016262,-0.6584941009105467,11,11
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,-1.0927589663231483,0.924079369337606,-1.4227501734386174,0.043198682001418784,9,13
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,1.3589964354112962,0.9293831213964301,-1.5124903487722063,0.9744201274616336,5,5
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17948717948717946,1.2162324193605893,-0.8679426719702488,-0.29815354180470216,-0.6543321848273429,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0568589215520863,0.5814408206312173,-0.626074855029506,0.28968958787628696,1,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,-0.3169310771151076,-2.727416672949684,1.125608189044721,0.703187154484919,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.358974358974359,-0.36597386863583564,1.4916972213333948,-0.8442894795067961,0.4274245888441146,5,13
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6839710375964243,2.0788796680771293,1.1762121964928873,0.14471157454710318,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.37489986435439304,-0.13002689393762945,-0.6627580832138948,0.9432681929334872,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,1.5343979619800312,-0.3750368976411546,1.3205995722564312,0.3472270142106742,3,3
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051282051282051266,0.6226796617996302,1.1069561713030651,1.5057168337902513,-0.7343939956171279,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,0.7683128715109355,0.4300836396529152,0.795330945033613,0.43735570299221616,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,-1.3806612648312815,0.17800543634991264,0.6019887133723153,-0.6432886492907511,11,11
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20512820512820512,-0.14989485944585001,1.6555473448281923,0.361884720206985,-1.9556272460246458,7,7
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,0.565022367237611,1.8976630444625997,1.5463947504990638,-0.23174193096868395,7,3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,-0.6855653555112086,0.8585725004462971,0.09914993307674808,-0.571571045822153,9,9
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25641025641025644,-0.3401407426012051,0.9766597488553096,0.03501318202372529,0.19064043310031706,15,7
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,-1.684598514159142,0.018451126053752383,-1.6890569673933822,1.1502049623214319,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,1.0323825191784386,1.5754473346018847,1.0224981064988579,-0.03506788368600919,7,7
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,-1.6695707229959096,0.8206043810621945,-1.1696850963445187,0.38124395820179996,9,9
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17948717948717946,-1.4706238110555785,-0.0731888410169582,-0.3024842969265842,0.9749921944974851,9,9
